replica,profile,respondent_id,persona,theta,output,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15,q16,q17,q18,q19,q20,q21,q22,theta_hat,profile_hat,theta_imposed,profile_imp,profile_target,persona_target
4,novice,b622b4aa-8a38-4f36-88dc-a042cd66db96,"persona: strategy_technology Chief Technology Officer Agro-food supply chain ['Modernize digital architecture', 'Integrate blockchain with legacy systems', 'Strengthen data governance']",-1.5218562989498114,"{
""1"": ""2"", ""2"": ""2"", ""3"": ""2"", ""4"": ""1"", ""5"": ""2"", ""6"": ""1"", ""7"": ""1"", ""8"": ""2"", ""9"": ""1"", ""10"": ""2"",
""11"": ""2"", ""12"": ""1"", ""13"": ""1"", ""14"": ""2"", ""15"": ""1"", ""16"": ""2"", ""17"": ""2"", ""18"": ""1"", ""19"": ""1"", ""20"": ""1"",
""21"": ""2"", ""22"": ""1""
}",2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,-1.58951190196034,novice,-1.5218562989498114,novice,novice,"persona: strategy_technology Chief Technology Officer Agro-food supply chain ['Modernize digital architecture', 'Integrate blockchain with legacy systems', 'Strengthen data governance']"
4,novice,c76348b8-ae7d-4a70-ad4d-4d2ac430d8e9,"persona: operations Director of Operations Agro-food supply chain ['Optimize logistics cost', 'Guarantee end-to-end traceability', 'Maintain quality certifications']",-0.3856196188528722,"{
""1"": ""2"", ""2"": ""2"", ""3"": ""3"", ""4"": ""2"", ""5"": ""3"", 
""6"": ""3"", ""7"": ""2"", ""8"": ""2"", ""9"": ""2"", ""10"": ""2"", 
""11"": ""3"", ""12"": ""2"", ""13"": ""2"", ""14"": ""3"", ""15"": ""2"", 
""16"": ""3"", ""17"": ""3"", ""18"": ""2"", ""19"": ""2"", ""20"": ""2"", 
""21"": ""2"", ""22"": ""1""
}",2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,-0.43955351310766777,novice,-0.3856196188528722,novice,novice,"persona: operations Director of Operations Agro-food supply chain ['Optimize logistics cost', 'Guarantee end-to-end traceability', 'Maintain quality certifications']"
4,novice,2ac90f99-c1ea-4fdb-bf0d-5c787e036abd,"persona: strategy_sustainability Chief Sustainability Officer Agro-food supply chain ['Reduce GHG emissions', 'Ensure ESG compliance', 'Enhance corporate reputation']",-0.5604394664928597,"{
""1"": ""2"", ""2"": ""2"", ""3"": ""3"", ""4"": ""2"", ""5"": ""3"", 
""6"": ""2"", ""7"": ""2"", ""8"": ""2"", ""9"": ""2"", ""10"": ""3"",
""11"": ""3"", ""12"": ""2"", ""13"": ""1"", ""14"": ""2"", ""15"": ""1"",
""16"": ""3"", ""17"": ""3"", ""18"": ""2"", ""19"": ""2"", ""20"": ""2"",
""21"": ""1"", ""22"": ""1""
}",2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,-0.6033372059269562,novice,-0.5604394664928597,novice,novice,"persona: strategy_sustainability Chief Sustainability Officer Agro-food supply chain ['Reduce GHG emissions', 'Ensure ESG compliance', 'Enhance corporate reputation']"
4,novice,8faed3eb-e4cc-443d-94ce-ecf32b7bdbad,"persona: strategy_technology Chief Technology Officer Agro-food supply chain ['Modernize digital architecture', 'Integrate blockchain with legacy systems', 'Strengthen data governance']",-0.7824520909110854,"{
""1"": ""2"", ""2"": ""2"", ""3"": ""2"", ""4"": ""2"", ""5"": ""2"", ""6"": ""2"", ""7"": ""2"", ""8"": ""2"", ""9"": ""2"", ""10"": ""2"",
""11"": ""2"", ""12"": ""2"", ""13"": ""2"", ""14"": ""2"", ""15"": ""2"", ""16"": ""2"", ""17"": ""2"", ""18"": ""2"", ""19"": ""2"", ""20"": ""2"",
""21"": ""2"", ""22"": ""2""
}",2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-0.7773414321078994,novice,-0.7824520909110854,novice,novice,"persona: strategy_technology Chief Technology Officer Agro-food supply chain ['Modernize digital architecture', 'Integrate blockchain with legacy systems', 'Strengthen data governance']"
4,novice,bcaa9b2d-7b16-4a4b-ac51-5eab8e81fc06,"persona: operations Director of Operations Agro-food supply chain ['Optimize logistics cost', 'Guarantee end-to-end traceability', 'Maintain quality certifications']",0.248495926744664,"{
""1"": ""3"", ""2"": ""3"", ""3"": ""3"", ""4"": ""3"", ""5"": ""3"", ""6"": ""3"", ""7"": ""2"", ""8"": ""3"", ""9"": ""2"", ""10"": ""3"",
""11"": ""3"", ""12"": ""2"", ""13"": ""2"", ""14"": ""3"", ""15"": ""2"", ""16"": ""3"", ""17"": ""3"", ""18"": ""2"", ""19"": ""2"", ""20"": ""3"",
""21"": ""2"", ""22"": ""1""
}",3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,1.0,0.252662134638589,intermediate,0.248495926744664,intermediate,intermediate,"persona: operations Director of Operations Agro-food supply chain ['Optimize logistics cost', 'Guarantee end-to-end traceability', 'Maintain quality certifications']"
4,novice,f67a37e3-06b5-421f-a33c-e7b9d3503d0f,"persona: strategy_sustainability Chief Sustainability Officer Agro-food supply chain ['Reduce GHG emissions', 'Ensure ESG compliance', 'Enhance corporate reputation']",-0.6759966976258279,"{
""1"": ""2"", ""2"": ""2"", ""3"": ""3"", ""4"": ""2"", ""5"": ""3"", ""6"": ""2"", ""7"": ""1"", ""8"": ""2"", ""9"": ""1"", ""10"": ""2"",
""11"": ""2"", ""12"": ""1"", ""13"": ""2"", ""14"": ""2"", ""15"": ""2"", ""16"": ""3"", ""17"": ""3"", ""18"": ""2"", ""19"": ""2"", ""20"": ""3"",
""21"": ""2"", ""22"": ""1""
}",2.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,1.0,-0.695193330638685,novice,-0.6759966976258279,novice,novice,"persona: strategy_sustainability Chief Sustainability Officer Agro-food supply chain ['Reduce GHG emissions', 'Ensure ESG compliance', 'Enhance corporate reputation']"
4,novice,0fdae341-f21e-4949-ac72-2971a6641891,"persona: strategy_technology Chief Technology Officer Agro-food supply chain ['Modernize digital architecture', 'Integrate blockchain with legacy systems', 'Strengthen data governance']",-0.7264073154579197,"{
""1"": ""2"", ""2"": ""2"", ""3"": ""3"", ""4"": ""2"", ""5"": ""3"", ""6"": ""2"", ""7"": ""1"", ""8"": ""2"", ""9"": ""1"", ""10"": ""3"",
""11"": ""2"", ""12"": ""1"", ""13"": ""2"", ""14"": ""2"", ""15"": ""2"", ""16"": ""2"", ""17"": ""3"", ""18"": ""2"", ""19"": ""2"", ""20"": ""2"",
""21"": ""1"", ""22"": ""1""
}",2.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,-0.734111980879715,novice,-0.7264073154579197,novice,novice,"persona: strategy_technology Chief Technology Officer Agro-food supply chain ['Modernize digital architecture', 'Integrate blockchain with legacy systems', 'Strengthen data governance']"
4,novice,a65587b8-338d-4740-b1cf-13904cd91f78,"persona: operations Director of Operations Agro-food supply chain ['Optimize logistics cost', 'Guarantee end-to-end traceability', 'Maintain quality certifications']",0.3430412374112427,"{
""1"": ""3"", ""2"": ""3"", ""3"": ""3"", ""4"": ""3"", ""5"": ""3"", ""6"": ""3"", ""7"": ""2"", ""8"": ""3"", ""9"": ""2"", ""10"": ""3"",
""11"": ""3"", ""12"": ""2"", ""13"": ""2"", ""14"": ""3"", ""15"": ""2"", ""16"": ""3"", ""17"": ""3"", ""18"": ""2"", ""19"": ""3"", ""20"": ""3"",
""21"": ""2"", ""22"": ""2""
}",3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,0.342442878207769,intermediate,0.3430412374112427,intermediate,intermediate,"persona: operations Director of Operations Agro-food supply chain ['Optimize logistics cost', 'Guarantee end-to-end traceability', 'Maintain quality certifications']"
4,novice,21694a36-b808-404f-a1d4-1a3ee1ede00c,"persona: strategy_sustainability Chief Sustainability Officer Agro-food supply chain ['Reduce GHG emissions', 'Ensure ESG compliance', 'Enhance corporate reputation']",0.0150661353453703,"{
""1"": ""2"", ""2"": ""3"", ""3"": ""3"", ""4"": ""2"", ""5"": ""3"",
""6"": ""2"", ""7"": ""2"", ""8"": ""3"", ""9"": ""2"", ""10"": ""3"",
""11"": ""3"", ""12"": ""2"", ""13"": ""3"", ""14"": ""3"", ""15"": ""2"",
""16"": ""3"", ""17"": ""3"", ""18"": ""2"", ""19"": ""2"", ""20"": ""3"",
""21"": ""2"", ""22"": ""1""
}",2.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,1.0,0.040675135925680624,intermediate,0.0150661353453703,intermediate,intermediate,"persona: strategy_sustainability Chief Sustainability Officer Agro-food supply chain ['Reduce GHG emissions', 'Ensure ESG compliance', 'Enhance corporate reputation']"
4,novice,f9108268-198e-414c-9a16-c01685802336,"persona: strategy_technology Chief Technology Officer Agro-food supply chain ['Modernize digital architecture', 'Integrate blockchain with legacy systems', 'Strengthen data governance']",-0.514638313581522,"{
""1"": ""2"", ""2"": ""2"", ""3"": ""3"", ""4"": ""2"", ""5"": ""3"",
""6"": ""2"", ""7"": ""2"", ""8"": ""2"", ""9"": ""2"", ""10"": ""3"",
""11"": ""3"", ""12"": ""2"", ""13"": ""1"", ""14"": ""2"", ""15"": ""1"",
""16"": ""3"", ""17"": ""3"", ""18"": ""2"", ""19"": ""2"", ""20"": ""2"",
""21"": ""2"", ""22"": ""1""
}",2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,-0.5627137789089525,novice,-0.514638313581522,novice,novice,"persona: strategy_technology Chief Technology Officer Agro-food supply chain ['Modernize digital architecture', 'Integrate blockchain with legacy systems', 'Strengthen data governance']"
4,novice,2bfba443-87ce-4f88-8385-7752405ec3a6,"persona: operations Director of Operations Agro-food supply chain ['Optimize logistics cost', 'Guarantee end-to-end traceability', 'Maintain quality certifications']",-0.0709714895049776,"{
""1"": ""2"", ""2"": ""3"", ""3"": ""3"", ""4"": ""2"", ""5"": ""3"",
""6"": ""2"", ""7"": ""2"", ""8"": ""2"", ""9"": ""3"", ""10"": ""3"",
""11"": ""3"", ""12"": ""2"", ""13"": ""2"", ""14"": ""3"", ""15"": ""2"",
""16"": ""3"", ""17"": ""3"", ""18"": ""2"", ""19"": ""2"", ""20"": ""2"",
""21"": ""2"", ""22"": ""2""
}",2.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,-0.059063328230681826,intermediate,-0.0709714895049776,intermediate,intermediate,"persona: operations Director of Operations Agro-food supply chain ['Optimize logistics cost', 'Guarantee end-to-end traceability', 'Maintain quality certifications']"
4,novice,13d542d3-f8c4-4cbd-a751-e0874002c13c,"persona: strategy_sustainability Chief Sustainability Officer Agro-food supply chain ['Reduce GHG emissions', 'Ensure ESG compliance', 'Enhance corporate reputation']",-0.7824520909110854,"{
""1"": ""2"", ""2"": ""2"", ""3"": ""2"", ""4"": ""2"", ""5"": ""2"",
""6"": ""2"", ""7"": ""2"", ""8"": ""2"", ""9"": ""2"", ""10"": ""2"",
""11"": ""2"", ""12"": ""2"", ""13"": ""2"", ""14"": ""2"", ""15"": ""2"",
""16"": ""2"", ""17"": ""2"", ""18"": ""2"", ""19"": ""2"", ""20"": ""2"",
""21"": ""2"", ""22"": ""2""
}",2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-0.7773414321078994,novice,-0.7824520909110854,novice,novice,"persona: strategy_sustainability Chief Sustainability Officer Agro-food supply chain ['Reduce GHG emissions', 'Ensure ESG compliance', 'Enhance corporate reputation']"
4,novice,524fb0a6-885d-4719-b530-f3b26244bcfb,"persona: strategy_technology Chief Technology Officer Agro-food supply chain ['Modernize digital architecture', 'Integrate blockchain with legacy systems', 'Strengthen data governance']",-1.422800736923486,"{
""1"": ""2"", ""2"": ""2"", ""3"": ""2"", ""4"": ""1"", ""5"": ""2"", ""6"": ""2"", ""7"": ""1"", ""8"": ""2"", ""9"": ""1"",
""10"": ""2"", ""11"": ""2"", ""12"": ""1"", ""13"": ""1"", ""14"": ""2"", ""15"": ""1"", ""16"": ""2"", ""17"": ""2"", ""18"": ""1"",
""19"": ""2"", ""20"": ""2"", ""21"": ""1"", ""22"": ""1""
}",2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,-1.4919538952264628,novice,-1.422800736923486,novice,novice,"persona: strategy_technology Chief Technology Officer Agro-food supply chain ['Modernize digital architecture', 'Integrate blockchain with legacy systems', 'Strengthen data governance']"
4,novice,441db9e3-bebe-44a8-9d12-3833e799de84,"persona: operations Director of Operations Agro-food supply chain ['Optimize logistics cost', 'Guarantee end-to-end traceability', 'Maintain quality certifications']",-0.5383468433436763,"{
""1"": ""2"", ""2"": ""2"", ""3"": ""3"", ""4"": ""2"", ""5"": ""3"", ""6"": ""3"", ""7"": ""2"", ""8"": ""2"", ""9"": ""2"", ""10"": ""3"",
""11"": ""2"", ""12"": ""2"", ""13"": ""1"", ""14"": ""2"", ""15"": ""1"", ""16"": ""3"", ""17"": ""3"", ""18"": ""2"", ""19"": ""2"", ""20"": ""2"",
""21"": ""2"", ""22"": ""1""
}",2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,-0.5838250865627098,novice,-0.5383468433436763,novice,novice,"persona: operations Director of Operations Agro-food supply chain ['Optimize logistics cost', 'Guarantee end-to-end traceability', 'Maintain quality certifications']"
4,novice,3e831568-0ca6-4efe-ad00-7157b80f5bb0,"persona: strategy_sustainability Chief Sustainability Officer Agro-food supply chain ['Reduce GHG emissions', 'Ensure ESG compliance', 'Enhance corporate reputation']",-1.576998497550153,"{
""1"": ""2"", ""2"": ""2"", ""3"": ""2"", ""4"": ""1"", ""5"": ""2"",
""6"": ""2"", ""7"": ""1"", ""8"": ""1"", ""9"": ""1"", ""10"": ""2"",
""11"": ""2"", ""12"": ""1"", ""13"": ""1"", ""14"": ""2"", ""15"": ""1"",
""16"": ""2"", ""17"": ""2"", ""18"": ""1"", ""19"": ""1"", ""20"": ""2"",
""21"": ""1"", ""22"": ""1""
}",2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,-1.6368243444990584,novice,-1.576998497550153,novice,novice,"persona: strategy_sustainability Chief Sustainability Officer Agro-food supply chain ['Reduce GHG emissions', 'Ensure ESG compliance', 'Enhance corporate reputation']"
4,novice,407da7ca-e69c-4185-afd1-bdff892f7de2,"persona: strategy_technology Chief Technology Officer Agro-food supply chain ['Modernize digital architecture', 'Integrate blockchain with legacy systems', 'Strengthen data governance']",-0.3026539025781236,"{
""1"": ""2"", ""2"": ""2"", ""3"": ""3"", ""4"": ""2"", ""5"": ""3"",
""6"": ""2"", ""7"": ""2"", ""8"": ""2"", ""9"": ""2"", ""10"": ""3"",
""11"": ""3"", ""12"": ""2"", ""13"": ""2"", ""14"": ""3"", ""15"": ""2"",
""16"": ""3"", ""17"": ""3"", ""18"": ""2"", ""19"": ""2"", ""20"": ""2"",
""21"": ""2"", ""22"": ""1""
}",2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,-0.34995895029981067,novice,-0.3026539025781236,novice,novice,"persona: strategy_technology Chief Technology Officer Agro-food supply chain ['Modernize digital architecture', 'Integrate blockchain with legacy systems', 'Strengthen data governance']"
4,novice,b518f2ba-b588-431e-b89f-bdb5132b5a2f,"persona: operations Director of Operations Agro-food supply chain ['Optimize logistics cost', 'Guarantee end-to-end traceability', 'Maintain quality certifications']",-0.6707650652992003,"{
""1"": ""2"", ""2"": ""2"", ""3"": ""3"", ""4"": ""2"", ""5"": ""3"",
""6"": ""2"", ""7"": ""1"", ""8"": ""2"", ""9"": ""2"", ""10"": ""3"",
""11"": ""2"", ""12"": ""1"", ""13"": ""2"", ""14"": ""2"", ""15"": ""1"",
""16"": ""3"", ""17"": ""3"", ""18"": ""2"", ""19"": ""2"", ""20"": ""2"",
""21"": ""1"", ""22"": ""1""
}",2.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,-0.6917738107095022,novice,-0.6707650652992003,novice,novice,"persona: operations Director of Operations Agro-food supply chain ['Optimize logistics cost', 'Guarantee end-to-end traceability', 'Maintain quality certifications']"
4,novice,e69d298f-7a1a-4643-9891-3c5fa87d85fc,"persona: strategy_sustainability Chief Sustainability Officer Agro-food supply chain ['Reduce GHG emissions', 'Ensure ESG compliance', 'Enhance corporate reputation']",-0.5383310640057712,"{
""1"": ""2"", ""2"": ""2"", ""3"": ""3"", ""4"": ""2"", ""5"": ""3"",
""6"": ""2"", ""7"": ""2"", ""8"": ""2"", ""9"": ""2"", ""10"": ""3"",
""11"": ""3"", ""12"": ""1"", ""13"": ""2"", ""14"": ""2"", ""15"": ""1"",
""16"": ""3"", ""17"": ""3"", ""18"": ""2"", ""19"": ""2"", ""20"": ""2"",
""21"": ""2"", ""22"": ""1""
}",2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,-0.583644373025072,novice,-0.5383310640057712,novice,novice,"persona: strategy_sustainability Chief Sustainability Officer Agro-food supply chain ['Reduce GHG emissions', 'Ensure ESG compliance', 'Enhance corporate reputation']"
4,novice,37c1f4b9-e9c7-4846-8f5a-3693bbd795ab,"persona: strategy_technology Chief Technology Officer Agro-food supply chain ['Modernize digital architecture', 'Integrate blockchain with legacy systems', 'Strengthen data governance']",-0.2913413215476049,"{
""1"": ""2"", ""2"": ""2"", ""3"": ""3"", ""4"": ""2"", ""5"": ""3"",
""6"": ""2"", ""7"": ""2"", ""8"": ""3"", ""9"": ""2"", ""10"": ""3"",
""11"": ""2"", ""12"": ""2"", ""13"": ""2"", ""14"": ""3"", ""15"": ""2"",
""16"": ""3"", ""17"": ""3"", ""18"": ""2"", ""19"": ""2"", ""20"": ""2"",
""21"": ""2"", ""22"": ""1""
}",2.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,-0.3349641753621354,novice,-0.2913413215476049,novice,novice,"persona: strategy_technology Chief Technology Officer Agro-food supply chain ['Modernize digital architecture', 'Integrate blockchain with legacy systems', 'Strengthen data governance']"
4,novice,b5e20caa-225f-4cbb-92cf-4237c484ab24,"persona: operations Director of Operations Agro-food supply chain ['Optimize logistics cost', 'Guarantee end-to-end traceability', 'Maintain quality certifications']",-0.2557218450124617,"{
""1"": ""2"", ""2"": ""2"", ""3"": ""3"", ""4"": ""2"", ""5"": ""3"",
""6"": ""2"", ""7"": ""2"", ""8"": ""2"", ""9"": ""2"", ""10"": ""3"",
""11"": ""3"", ""12"": ""2"", ""13"": ""2"", ""14"": ""3"", ""15"": ""2"",
""16"": ""3"", ""17"": ""3"", ""18"": ""2"", ""19"": ""2"", ""20"": ""2"",
""21"": ""2"", ""22"": ""2""
}",2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,-0.28288000927316964,novice,-0.2557218450124617,novice,novice,"persona: operations Director of Operations Agro-food supply chain ['Optimize logistics cost', 'Guarantee end-to-end traceability', 'Maintain quality certifications']"
4,novice,80566644-8cae-4810-88a7-402bf1b48c1b,"persona: strategy_sustainability Chief Sustainability Officer Agro-food supply chain ['Reduce GHG emissions', 'Ensure ESG compliance', 'Enhance corporate reputation']",-0.7824520909110854,"{
""1"": ""2"", ""2"": ""2"", ""3"": ""2"", ""4"": ""2"", ""5"": ""2"",
""6"": ""2"", ""7"": ""2"", ""8"": ""2"", ""9"": ""2"", ""10"": ""2"",
""11"": ""2"", ""12"": ""2"", ""13"": ""2"", ""14"": ""2"", ""15"": ""2"",
""16"": ""2"", ""17"": ""2"", ""18"": ""2"", ""19"": ""2"", ""20"": ""2"",
""21"": ""2"", ""22"": ""2""
}",2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-0.7773414321078994,novice,-0.7824520909110854,novice,novice,"persona: strategy_sustainability Chief Sustainability Officer Agro-food supply chain ['Reduce GHG emissions', 'Ensure ESG compliance', 'Enhance corporate reputation']"
4,novice,710b4e50-171f-4f6d-a5e5-fc316d1934fb,"persona: strategy_technology Chief Technology Officer Agro-food supply chain ['Modernize digital architecture', 'Integrate blockchain with legacy systems', 'Strengthen data governance']",-0.4950636488002119,"{
""1"": ""2"", ""2"": ""2"", ""3"": ""3"", ""4"": ""2"", ""5"": ""2"",
""6"": ""3"", ""7"": ""2"", ""8"": ""2"", ""9"": ""2"", ""10"": ""3"",
""11"": ""3"", ""12"": ""2"", ""13"": ""2"", ""14"": ""2"", ""15"": ""1"",
""16"": ""3"", ""17"": ""3"", ""18"": ""2"", ""19"": ""2"", ""20"": ""2"",
""21"": ""2"", ""22"": ""1""
}",2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,-0.5440838190056763,novice,-0.4950636488002119,novice,novice,"persona: strategy_technology Chief Technology Officer Agro-food supply chain ['Modernize digital architecture', 'Integrate blockchain with legacy systems', 'Strengthen data governance']"
4,novice,0274232e-5ca8-41fd-b811-b06430e33c04,"persona: operations Director of Operations Agro-food supply chain ['Optimize logistics cost', 'Guarantee end-to-end traceability', 'Maintain quality certifications']",-1.5364317633762865,"{
""1"": ""2"", ""2"": ""1"", ""3"": ""2"", ""4"": ""2"", ""5"": ""2"", ""6"": ""3"", ""7"": ""1"", ""8"": ""2"", ""9"": ""1"", ""10"": ""2"",
""11"": ""2"", ""12"": ""1"", ""13"": ""1"", ""14"": ""1"", ""15"": ""1"", ""16"": ""2"", ""17"": ""2"", ""18"": ""1"", ""19"": ""2"", ""20"": ""2"",
""21"": ""1"", ""22"": ""1""
}",2.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,-1.599188245403544,novice,-1.5364317633762865,novice,novice,"persona: operations Director of Operations Agro-food supply chain ['Optimize logistics cost', 'Guarantee end-to-end traceability', 'Maintain quality certifications']"
4,novice,7772e5cd-d8ca-4a64-aa00-dc82a24efcad,"persona: strategy_sustainability Chief Sustainability Officer Agro-food supply chain ['Reduce GHG emissions', 'Ensure ESG compliance', 'Enhance corporate reputation']",-0.7824520909110854,"{
""1"": ""2"", ""2"": ""2"", ""3"": ""2"", ""4"": ""2"", ""5"": ""2"",
""6"": ""2"", ""7"": ""2"", ""8"": ""2"", ""9"": ""2"", ""10"": ""2"",
""11"": ""2"", ""12"": ""2"", ""13"": ""2"", ""14"": ""2"", ""15"": ""2"",
""16"": ""2"", ""17"": ""2"", ""18"": ""2"", ""19"": ""2"", ""20"": ""2"",
""21"": ""2"", ""22"": ""2""
}",2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-0.7773414321078994,novice,-0.7824520909110854,novice,novice,"persona: strategy_sustainability Chief Sustainability Officer Agro-food supply chain ['Reduce GHG emissions', 'Ensure ESG compliance', 'Enhance corporate reputation']"
4,novice,6ae1d677-5751-4944-bdeb-63d70cf01398,"persona: strategy_technology Chief Technology Officer Agro-food supply chain ['Modernize digital architecture', 'Integrate blockchain with legacy systems', 'Strengthen data governance']",-0.8593543263067744,"{
""1"": ""2"", ""2"": ""2"", ""3"": ""3"", ""4"": ""2"", ""5"": ""3"",
""6"": ""2"", ""7"": ""2"", ""8"": ""2"", ""9"": ""1"", ""10"": ""2"",
""11"": ""3"", ""12"": ""1"", ""13"": ""2"", ""14"": ""2"", ""15"": ""1"",
""16"": ""3"", ""17"": ""2"", ""18"": ""1"", ""19"": ""2"", ""20"": ""2"",
""21"": ""1"", ""22"": ""1""
}",2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,-0.8410312000742596,novice,-0.8593543263067744,novice,novice,"persona: strategy_technology Chief Technology Officer Agro-food supply chain ['Modernize digital architecture', 'Integrate blockchain with legacy systems', 'Strengthen data governance']"
